Date,simple_week,simple_day,simple_month,Open,KOR_short_ir,Dollar_index,Dowjones_index,Dow_medibio_index,Dow_medical_index,Nasdaq_index,Kosdaq_index,Kosdaq_trans,Kosdaq_medical_index,Kosdaq_medical_trans,Kospi_trans,new_confirm,agg_confirm,new_death,agg_confirm,new_confirm_t1,agg_confirm_t1,new_death_t1,agg_confirm_t1,new_confirm_t2,agg_confirm_t2,new_death_t2,agg_confirm_t2,keyword_cvd19,keyword_confirm,keyword_death,keyword_cvd19t1,keyword_confirmt1,keyword_deatht1,keyword_cvd19t2,keyword_confirmt2,keyword_deatht2,kospi_index
2019-09-01,36,1,9,0,1.5,0.87,0.62,0.18,0.33,0.39,0.09,0.29,0.07,0.21,0.18,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.11
2019-09-02,36,2,9,1,1.5,0.87,0.62,0.18,0.33,0.39,0.1,0.21,0.08,0.21,0.13,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.11
2019-09-03,36,3,9,1,1.5,0.87,0.55,0.17,0.35,0.37,0.1,0.28,0.08,0.2,0.2,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.11
2019-09-04,36,4,9,1,1.5,0.83,0.61,0.17,0.34,0.4,0.12,0.29,0.08,0.21,0.21,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.13
2019-09-05,36,5,9,1,1.5,0.82,0.69,0.2,0.37,0.44,0.13,0.43,0.08,0.2,0.4,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.15
2019-09-06,36,6,9,1,1.5,0.82,0.71,0.2,0.37,0.44,0.13,0.37,0.08,0.18,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.16
2019-09-07,36,7,9,0,1.5,0.82,0.71,0.2,0.37,0.44,0.13,0.37,0.08,0.18,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.16
2019-09-08,37,1,9,0,1.5,0.83,0.71,0.2,0.37,0.44,0.13,0.37,0.08,0.18,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.16
2019-09-09,37,2,9,1,1.5,0.81,0.71,0.17,0.31,0.43,0.11,0.23,0.08,0.22,0.43,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.17
2019-09-10,37,3,9,1,1.5,0.81,0.73,0.19,0.34,0.43,0.11,0.33,0.07,0.18,0.42,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.19
2019-09-11,37,4,9,1,1.5,0.84,0.77,0.23,0.39,0.46,0.12,0.24,0.08,0.18,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2019-09-12,37,5,9,0,1.5,0.81,0.78,0.23,0.38,0.47,0.12,0.24,0.08,0.18,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2019-09-13,37,6,9,0,1.5,0.81,0.79,0.22,0.36,0.46,0.12,0.24,0.08,0.18,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2019-09-14,37,7,9,0,1.5,0.81,0.79,0.22,0.36,0.46,0.12,0.24,0.08,0.18,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2019-09-15,38,1,9,0,1.5,0.79,0.79,0.22,0.36,0.46,0.12,0.24,0.08,0.18,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2019-09-16,38,2,9,1,1.5,0.84,0.76,0.21,0.33,0.45,0.14,0.17,0.09,0.18,0.4,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2019-09-17,38,3,9,1,1.5,0.81,0.77,0.22,0.34,0.46,0.16,0.32,0.11,0.43,0.43,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2019-09-18,38,4,9,1,1.5,0.84,0.77,0.22,0.36,0.46,0.16,0.39,0.1,0.5,0.58,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.25
2019-09-19,38,5,9,1,1.5,0.81,0.76,0.24,0.38,0.46,0.16,0.36,0.09,0.26,0.4,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.27
2019-09-20,38,6,9,1,1.5,0.83,0.73,0.28,0.44,0.44,0.17,0.34,0.09,0.39,0.55,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.29
2019-09-21,38,7,9,0,1.5,0.83,0.73,0.28,0.44,0.44,0.17,0.34,0.09,0.39,0.55,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.29
2019-09-22,39,1,9,0,1.5,0.83,0.73,0.28,0.44,0.44,0.17,0.34,0.09,0.39,0.55,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.29
2019-09-23,39,2,9,1,1.5,0.84,0.74,0.26,0.41,0.44,0.16,0.26,0.09,0.24,0.3,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.29
2019-09-24,39,3,9,1,1.5,0.82,0.71,0.22,0.38,0.4,0.15,0.28,0.08,0.31,0.47,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.31
2019-09-25,39,4,9,1,1.5,0.87,0.74,0.2,0.35,0.43,0.12,0.47,0.07,0.29,0.64,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.26
2019-09-26,39,5,9,1,1.5,0.88,0.72,0.18,0.33,0.41,0.12,0.33,0.08,0.91,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.26
2019-09-27,39,6,9,1,1.5,0.88,0.71,0.17,0.33,0.39,0.12,0.24,0.08,0.6,0.15,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2019-09-28,39,7,9,0,1.5,0.88,0.71,0.17,0.33,0.39,0.12,0.24,0.08,0.6,0.15,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2019-09-29,40,1,9,0,1.5,0.88,0.71,0.17,0.33,0.39,0.12,0.24,0.08,0.6,0.15,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.22
2019-09-30,40,2,9,1,1.5,0.9,0.73,0.19,0.35,0.41,0.11,0.26,0.07,0.27,0.19,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2019-10-01,40,3,10,1,1.5,0.88,0.66,0.16,0.33,0.38,0.13,0.36,0.09,0.72,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.25
2019-10-02,40,4,10,1,1.5,0.87,0.54,0.12,0.27,0.34,0.11,0.7,0.08,0.25,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.19
2019-10-03,40,5,10,0,1.5,0.86,0.57,0.15,0.31,0.37,0.11,0.7,0.08,0.25,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.19
2019-10-04,40,6,10,1,1.5,0.86,0.66,0.21,0.4,0.4,0.11,0.3,0.07,0.22,0.28,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.17
2019-10-05,40,7,10,0,1.5,0.86,0.66,0.21,0.4,0.4,0.11,0.3,0.07,0.22,0.28,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.17
2019-10-06,41,1,10,0,1.5,0.85,0.66,0.21,0.4,0.4,0.11,0.3,0.07,0.22,0.28,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.17
2019-10-07,41,2,10,1,1.5,0.87,0.64,0.2,0.38,0.39,0.12,0.26,0.1,0.46,0.18,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.17
2019-10-08,41,3,10,1,1.5,0.88,0.56,0.15,0.33,0.35,0.13,0.36,0.09,0.35,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.21
2019-10-09,41,4,10,0,1.5,0.88,0.61,0.16,0.32,0.38,0.13,0.36,0.09,0.35,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.21
2019-10-10,41,5,10,1,1.5,0.85,0.64,0.17,0.32,0.39,0.13,0.24,0.09,0.36,0.33,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.18
2019-10-11,41,6,10,1,1.5,0.81,0.71,0.21,0.38,0.42,0.13,0.28,0.09,0.74,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.21
2019-10-12,41,7,10,0,1.5,0.81,0.71,0.21,0.38,0.42,0.13,0.28,0.09,0.74,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.21
2019-10-13,42,1,10,0,1.5,0.82,0.71,0.21,0.38,0.42,0.13,0.28,0.09,0.74,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.21
2019-10-14,42,2,10,1,1.5,0.83,0.7,0.22,0.37,0.42,0.15,0.21,0.1,0.46,0.43,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.25
2019-10-15,42,3,10,1,1.5,0.81,0.75,0.26,0.43,0.45,0.16,0.25,0.1,0.35,0.36,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.25
2019-10-16,42,4,10,1,1.25,0.78,0.75,0.26,0.44,0.44,0.18,0.35,0.11,0.51,0.45,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.27
2019-10-17,42,5,10,1,1.25,0.74,0.75,0.27,0.46,0.45,0.17,0.52,0.1,0.27,0.18,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.26
2019-10-18,42,6,10,1,1.25,0.7,0.7,0.23,0.36,0.43,0.16,0.36,0.09,0.29,0.44,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.23
2019-10-19,42,7,10,0,1.25,0.7,0.7,0.23,0.36,0.43,0.16,0.36,0.09,0.29,0.44,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.23
2019-10-20,43,1,10,0,1.25,0.71,0.7,0.23,0.36,0.43,0.16,0.36,0.09,0.29,0.44,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.23
2019-10-21,43,2,10,1,1.25,0.7,0.71,0.25,0.36,0.46,0.17,0.28,0.09,0.27,0.57,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.24
2019-10-22,43,3,10,1,1.25,0.73,0.7,0.27,0.35,0.44,0.19,0.37,0.09,0.38,0.42,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.28
2019-10-23,43,4,10,1,1.25,0.72,0.71,0.29,0.38,0.44,0.2,0.51,0.12,0.66,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.27
2019-10-24,43,5,10,1,1.25,0.74,0.71,0.27,0.33,0.46,0.2,0.55,0.11,0.53,0.23,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.28
2019-10-25,43,6,10,1,1.25,0.76,0.74,0.28,0.37,0.48,0.18,0.49,0.1,0.4,0.21,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.28
2019-10-26,43,7,10,0,1.25,0.76,0.74,0.28,0.37,0.48,0.18,0.49,0.1,0.4,0.21,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.28
2019-10-27,44,1,10,0,1.25,0.76,0.74,0.28,0.37,0.48,0.18,0.49,0.1,0.4,0.21,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.28
2019-10-28,44,2,10,1,1.25,0.75,0.76,0.33,0.42,0.51,0.18,0.42,0.11,0.68,0.13,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.29
2019-10-29,44,3,10,1,1.25,0.75,0.76,0.38,0.48,0.49,0.19,0.44,0.11,0.78,0.22,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.29
2019-10-30,44,4,10,1,1.25,0.74,0.78,0.43,0.57,0.5,0.19,0.38,0.11,0.75,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.27
2019-10-31,44,5,10,1,1.25,0.71,0.76,0.43,0.57,0.5,0.2,0.38,0.11,0.65,0.36,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.27
2019-11-01,44,6,11,1,1.25,0.69,0.81,0.45,0.53,0.53,0.21,0.32,0.12,0.67,0.3,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.31
2019-11-02,44,7,11,0,1.25,0.69,0.81,0.45,0.53,0.53,0.21,0.32,0.12,0.67,0.3,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.31
2019-11-03,45,1,11,0,1.25,0.69,0.81,0.45,0.53,0.53,0.21,0.32,0.12,0.67,0.3,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.31
2019-11-04,45,2,11,1,1.25,0.72,0.83,0.42,0.49,0.54,0.23,0.41,0.13,0.54,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.36
2019-11-05,45,3,11,1,1.25,0.78,0.83,0.38,0.44,0.54,0.24,0.47,0.15,0.83,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.39
2019-11-06,45,4,11,1,1.25,0.78,0.83,0.39,0.47,0.54,0.23,0.56,0.15,0.77,0.29,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.39
2019-11-07,45,5,11,1,1.25,0.8,0.86,0.38,0.45,0.54,0.22,0.5,0.15,0.61,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.39
2019-11-08,45,6,11,1,1.25,0.82,0.86,0.45,0.49,0.56,0.21,0.43,0.14,0.4,0.53,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.38
2019-11-09,45,7,11,0,1.25,0.82,0.86,0.45,0.49,0.56,0.21,0.43,0.14,0.4,0.53,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.38
2019-11-10,46,1,11,0,1.25,0.82,0.86,0.45,0.49,0.56,0.21,0.43,0.14,0.4,0.53,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.38
2019-11-11,46,2,11,1,1.25,0.8,0.86,0.43,0.46,0.55,0.2,0.41,0.13,0.32,0.59,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.35
2019-11-12,46,3,11,1,1.25,0.81,0.86,0.45,0.47,0.56,0.22,0.55,0.13,0.82,0.58,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.39
2019-11-13,46,4,11,1,1.25,0.82,0.87,0.44,0.47,0.56,0.21,0.79,0.13,0.95,0.66,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.35
2019-11-14,46,5,11,1,1.25,0.8,0.87,0.42,0.45,0.56,0.21,0.78,0.13,0.98,0.44,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.38
2019-11-15,46,6,11,1,1.25,0.78,0.9,0.52,0.55,0.58,0.23,0.58,0.14,0.58,0.5,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.43
2019-11-16,46,7,11,0,1.25,0.78,0.9,0.52,0.55,0.58,0.23,0.58,0.14,0.58,0.5,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.43
2019-11-17,47,1,11,0,1.25,0.78,0.9,0.52,0.55,0.58,0.23,0.58,0.14,0.58,0.5,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.43
2019-11-18,47,2,11,1,1.25,0.76,0.9,0.5,0.53,0.58,0.23,0.56,0.14,0.84,0.4,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.43
2019-11-19,47,3,11,1,1.25,0.77,0.89,0.55,0.55,0.59,0.21,0.62,0.13,0.44,0.85,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.41
2019-11-20,47,4,11,1,1.25,0.77,0.88,0.55,0.56,0.57,0.17,0.73,0.11,0.47,0.54,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.35
2019-11-21,47,5,11,1,1.25,0.78,0.87,0.57,0.59,0.57,0.14,0.53,0.1,0.52,0.53,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.3
2019-11-22,47,6,11,1,1.25,0.81,0.88,0.61,0.63,0.57,0.13,0.53,0.1,0.61,0.44,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.31
2019-11-23,47,7,11,0,1.25,0.81,0.88,0.61,0.63,0.57,0.13,0.53,0.1,0.61,0.44,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.31
2019-11-24,48,1,11,0,1.25,0.81,0.88,0.61,0.63,0.57,0.13,0.53,0.1,0.61,0.44,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.31
2019-11-25,48,2,11,1,1.25,0.81,0.9,0.67,0.64,0.61,0.16,0.32,0.11,0.43,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.35
2019-11-26,48,3,11,1,1.25,0.81,0.91,0.68,0.66,0.61,0.18,0.36,0.12,0.44,0.46,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.35
2019-11-27,48,4,11,1,1.25,0.82,0.91,0.71,0.69,0.63,0.16,0.35,0.12,0.31,0.23,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.36
2019-11-28,48,5,11,1,1.25,0.82,0.91,0.71,0.69,0.63,0.15,0.37,0.11,0.65,0.2,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.34
2019-11-29,48,6,11,1,1.25,0.81,0.9,0.69,0.67,0.62,0.13,0.42,0.11,0.35,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.28
2019-11-30,48,7,11,0,1.25,0.81,0.9,0.69,0.67,0.62,0.13,0.42,0.11,0.35,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.28
2019-12-01,49,1,12,0,1.25,0.81,0.9,0.69,0.67,0.62,0.13,0.42,0.11,0.35,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.28
2019-12-02,49,2,12,1,1.25,0.77,0.87,0.66,0.66,0.59,0.13,0.34,0.11,0.42,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.29
